#{"t_start": 1775181829.0756, "env_id": "None"}
r,l,t,success,task_phase
-10.000307,105,64.94492,False,TOUCHDOWN
-10.950316,151,64.961973,False,TOUCHDOWN
-7.040485,145,64.978467,False,TOUCHDOWN
-8.104477,98,64.989585,False,TOUCHDOWN
10.284028,124,65.003653,False,TOUCHDOWN
1.785989,129,65.018282,False,TOUCHDOWN
-9.88759,115,65.031276,False,TOUCHDOWN
2.950079,116,65.04435,False,TOUCHDOWN
-7.106568,114,65.057255,False,TOUCHDOWN
1.221333,104,65.29146,False,TOUCHDOWN
21.673041,106,65.304546,False,TOUCHDOWN
7.100431,103,65.31669,False,TOUCHDOWN
-17.827839,153,65.335246,False,TOUCHDOWN
-16.668449,115,65.349041,False,TOUCHDOWN
-3.45999,111,65.362303,False,TOUCHDOWN
-6.484055,116,65.376154,False,TOUCHDOWN
-31.193277,147,65.393206,False,TOUCHDOWN
14.636681,129,65.408004,False,TOUCHDOWN
-10.508112,101,65.419687,False,TOUCHDOWN
4.649531,123,65.434016,False,TOUCHDOWN
1.348264,130,65.449208,False,TOUCHDOWN
-4.597172,128,65.464064,False,TOUCHDOWN
-15.186925,117,65.477552,False,TOUCHDOWN
-15.104269,108,65.490111,False,TOUCHDOWN
3.855307,122,65.504233,False,TOUCHDOWN
-22.673462,125,65.518815,False,TOUCHDOWN
-2.700628,110,65.755771,False,TOUCHDOWN
-16.83642,127,65.770877,False,TOUCHDOWN
-13.512228,125,65.785766,False,TOUCHDOWN
4.772822,109,65.798552,False,TOUCHDOWN
-9.339682,115,65.812163,False,TOUCHDOWN
4.239811,107,65.824894,False,TOUCHDOWN
-5.775223,111,65.837983,False,TOUCHDOWN
-8.07791,122,65.852329,False,TOUCHDOWN
-18.520133,105,65.864736,False,TOUCHDOWN
3.998159,130,65.879992,False,TOUCHDOWN
13.717819,113,65.893469,False,TOUCHDOWN
-1.538699,123,65.907983,False,TOUCHDOWN
-16.679082,139,65.924278,False,TOUCHDOWN
-0.091799,136,65.940203,False,TOUCHDOWN
1.120593,109,65.953057,False,TOUCHDOWN
1.410831,104,65.965158,False,TOUCHDOWN
-11.964499,135,65.981029,False,TOUCHDOWN
6.396622,100,65.99304,False,TOUCHDOWN
-64.89315,304,66.253197,False,TOUCHDOWN
-15.371145,141,66.270172,False,TOUCHDOWN
2.1487,111,66.283054,False,TOUCHDOWN
10.987314,118,66.296752,False,TOUCHDOWN
11.914679,124,66.31147,False,TOUCHDOWN
-7.440498,104,66.323814,False,TOUCHDOWN
3.115965,110,66.336873,False,TOUCHDOWN
-6.898832,116,66.350414,False,TOUCHDOWN
-8.635686,112,66.363558,False,TOUCHDOWN
-7.541224,123,66.377997,False,TOUCHDOWN
-13.778985,130,66.392886,False,TOUCHDOWN
-2.105803,111,66.405937,False,TOUCHDOWN
-22.290287,108,66.418634,False,TOUCHDOWN
-14.132368,111,66.431269,False,TOUCHDOWN
-30.568302,118,66.444744,False,TOUCHDOWN
4.401665,114,66.458002,False,TOUCHDOWN
-9.673305,106,66.695037,False,TOUCHDOWN
15.096654,107,66.712067,False,TOUCHDOWN
-12.040841,114,66.727121,False,TOUCHDOWN
-18.786379,179,66.750816,False,TOUCHDOWN
-7.720779,118,66.825367,False,TOUCHDOWN
14.043376,132,66.894896,False,TOUCHDOWN
5.850169,111,66.912873,False,TOUCHDOWN
10.986378,136,66.930767,False,TOUCHDOWN
-23.354872,97,66.942883,False,TOUCHDOWN
-40.48557,187,66.972917,False,TOUCHDOWN
-26.018998,122,66.98859,False,TOUCHDOWN
-6.976981,125,67.003483,False,TOUCHDOWN
13.470777,127,67.018645,False,TOUCHDOWN
-53.606247,220,67.045715,False,TOUCHDOWN
-17.832647,125,67.061053,False,TOUCHDOWN
-13.167531,110,67.313553,False,TOUCHDOWN
-10.842486,115,67.32744,False,TOUCHDOWN
3.794307,123,67.342568,False,TOUCHDOWN
-10.938742,125,67.357226,False,TOUCHDOWN
-10.395406,117,67.37126,False,TOUCHDOWN
4.329798,109,67.384355,False,TOUCHDOWN
-27.324863,108,67.39705,False,TOUCHDOWN
-30.532284,134,67.412591,False,TOUCHDOWN
-3.021172,112,67.425777,False,TOUCHDOWN
-0.019651,116,67.439252,False,TOUCHDOWN
-10.999718,103,67.451091,False,TOUCHDOWN
-19.404966,125,67.465741,False,TOUCHDOWN
-17.753653,98,67.476984,False,TOUCHDOWN
17.332078,105,67.489297,False,TOUCHDOWN
-8.436466,104,67.501699,False,TOUCHDOWN
8.812785,140,67.518122,False,TOUCHDOWN
9.760042,127,67.533248,False,TOUCHDOWN
-31.411572,134,67.549466,False,TOUCHDOWN
